code,desc
B9,Bacillus fragilis [B. fragilis] as the cause of diseases classified to other chapters
B9,Clostridium perfringens [C. perfringens] as the cause of diseases classified to other chapters
B9,Other specified bacterial agents as the cause of diseases classified to other chapters
B9,Adenovirus as the cause of diseases classified to other chapters
B9,Enterovirus as the cause of diseases classified to other chapters
B9,Coronavirus as the cause of diseases classified to other chapters
B9,Retrovirus as the cause of diseases classified to other chapters
B9,Respiratory syncytial virus as the cause of diseases classified to other chapters
B9,Reovirus as the cause of diseases classified to other chapters
B9,Parvovirus as the cause of diseases classified to other chapters
B9,Papillomavirus as the cause of diseases classified to other chapters
B9,Other viral agents as the cause of diseases classified to other chapters
B9,Helicobacter pylori [H.pylori] as the cause of diseases classified to other chapters
B9,Vibrio vulnificus as the cause of diseases classified to other chapters
B9,Other and unspecified infectious diseases
C0,Malignant neoplasm: External upper lip
C0,Malignant neoplasm: External lower lip
C0,"Malignant neoplasm: External lip, unspecified"
C0,"Malignant neoplasm: Upper lip, inner aspect"
C0,"Malignant neoplasm: Lower lip, inner aspect"
C0,"Malignant neoplasm: Lip, unspecified, inner aspect"
C0,Malignant neoplasm: Commissure of lip
C0,Malignant neoplasm: Overlapping lesion of lip
C0,"Malignant neoplasm: Lip, unspecified"
C0,Malignant neoplasm of base of tongue
C0,Malignant neoplasm: Dorsal surface of tongue
C0,Malignant neoplasm: Border of tongue
C0,Malignant neoplasm: Ventral surface of tongue
C0,"Malignant neoplasm: Anterior two-thirds of tongue, part unspecified"
C0,Malignant neoplasm: Lingual tonsil
C0,Malignant neoplasm: Overlapping lesion of tongue
C0,"Malignant neoplasm: Tongue, unspecified"
C0,Malignant neoplasm: Upper gum
C0,Malignant neoplasm: Lower gum
C0,"Malignant neoplasm: Gum, unspecified"
C0,Malignant neoplasm: Anterior floor of mouth
C0,Malignant neoplasm: Lateral floor of mouth
C0,Malignant neoplasm: Overlapping lesion of floor of mouth
C0,"Malignant neoplasm: Floor of mouth, unspecified"
C0,Malignant neoplasm: Hard palate
C0,Malignant neoplasm: Soft palate
C0,Malignant neoplasm: Uvula
C0,Malignant neoplasm: Overlapping lesion of palate
C0,"Malignant neoplasm: Palate, unspecified"
C0,Malignant neoplasm: Cheek mucosa
C0,Malignant neoplasm: Vestibule of mouth
C0,Malignant neoplasm: Retromolar area
C0,Malignant neoplasm: Overlapping lesion of other and unspecified parts of mouth
C0,"Malignant neoplasm: Mouth, unspecified"
C0,Malignant neoplasm of parotid gland
C0,Malignant neoplasm: Submandibular gland
C0,Malignant neoplasm: Sublingual gland
C0,Malignant neoplasm: Overlapping lesion of major salivary glands
C0,"Malignant neoplasm: Major salivary gland, unspecified"
C0,Malignant neoplasm: Tonsillar fossa
C0,Malignant neoplasm: Tonsillar pillar (anterior)(posterior)
C0,Malignant neoplasm: Overlapping lesion of tonsil
C0,"Malignant neoplasm: Tonsil, unspecified"
C1,Malignant neoplasm: Vallecula
C1,Malignant neoplasm: Anterior surface of epiglottis
C1,Malignant neoplasm: Lateral wall of oropharynx
C1,Malignant neoplasm: Posterior wall of oropharynx
C1,Malignant neoplasm: Branchial cleft
C1,Malignant neoplasm: Overlapping lesion of oropharynx
C1,"Malignant neoplasm: Oropharynx, unspecified"
C1,Malignant neoplasm: Superior wall of nasopharynx
C1,Malignant neoplasm: Posterior wall of nasopharynx
C1,Malignant neoplasm: Lateral wall of nasopharynx
C1,Malignant neoplasm: Anterior wall of nasopharynx
C1,Malignant neoplasm: Overlapping lesion of nasopharynx
C1,"Malignant neoplasm: Nasopharynx, unspecified"
C1,Malignant neoplasm of piriform sinus
C1,Malignant neoplasm: Postcricoid region
C1,"Malignant neoplasm: Aryepiglottic fold, hypopharyngeal aspect"
C1,Malignant neoplasm: Posterior wall of hypopharynx
C1,Malignant neoplasm: Overlapping lesion of hypopharynx
C1,"Malignant neoplasm: Hypopharynx, unspecified"
C1,"Malignant neoplasm: Pharynx, unspecified"
C1,Malignant neoplasm: Waldeyer ring
C1,"Malignant neoplasm: Overlapping lesion of lip, oral cavity and pharynx"
C1,Malignant neoplasm: Cervical part of oesophagus
C1,Malignant neoplasm: Thoracic part of oesophagus
C1,Malignant neoplasm: Abdominal part of oesophagus
C1,Malignant neoplasm: Upper third of oesophagus
C1,Malignant neoplasm: Middle third of oesophagus
C1,Malignant neoplasm: Lower third of oesophagus
C1,Malignant neoplasm: Overlapping lesion of oesophagus
C1,"Malignant neoplasm: Oesophagus, unspecified"
C1,Malignant neoplasm: Cardia
C1,Malignant neoplasm: Fundus of stomach
C1,Malignant neoplasm: Body of stomach
C1,Malignant neoplasm: Pyloric antrum
C1,Malignant neoplasm: Pylorus
C1,"Malignant neoplasm: Lesser curvature of stomach, unspecified"
C1,"Malignant neoplasm: Greater curvature of stomach, unspecified"
C1,Malignant neoplasm: Overlapping lesion of stomach
C1,"Malignant neoplasm: Stomach, unspecified"
C1,Malignant neoplasm: Duodenum
C1,Malignant neoplasm: Jejunum
C1,Malignant neoplasm: Ileum
C1,Malignant neoplasm: Meckel diverticulum
C1,Malignant neoplasm: Overlapping lesion of small intestine
C1,"Malignant neoplasm: Small intestine, unspecified"
C1,Malignant neoplasm: Caecum
C1,Malignant neoplasm: Appendix
C1,Malignant neoplasm: Ascending colon
C1,Malignant neoplasm: Hepatic flexure
C1,Malignant neoplasm: Transverse colon
C1,Malignant neoplasm: Splenic flexure
C1,Malignant neoplasm: Descending colon
C1,Malignant neoplasm: Sigmoid colon
C1,Malignant neoplasm: Overlapping lesion of colon
C1,"Malignant neoplasm: Colon, unspecified"
C1,Malignant neoplasm of rectosigmoid junction
C2,Malignant neoplasm of rectum
C2,"Malignant neoplasm: Anus, unspecified"
C2,Malignant neoplasm: Anal canal
C2,Malignant neoplasm: Cloacogenic zone
C2,"Malignant neoplasm: Overlapping lesion of rectum, anus and anal canal"
C2,Malignant neoplasm: Liver cell carcinoma
C2,Malignant neoplasm: Intrahepatic bile duct carcinoma
C2,Malignant neoplasm: Hepatoblastoma
C2,Malignant neoplasm: Angiosarcoma of liver
C2,Malignant neoplasm: Other sarcomas of liver
C2,Malignant neoplasm: Other specified carcinomas of liver
C2,"Malignant neoplasm: Liver, unspecified"
C2,Malignant neoplasm of gallbladder
C2,Malignant neoplasm: Extrahepatic bile duct
C2,Malignant neoplasm: Ampulla of Vater
C2,Malignant neoplasm: Overlapping lesion of biliary tract
C2,"Malignant neoplasm: Biliary tract, unspecified"
C2,Malignant neoplasm: Head of pancreas
C2,Malignant neoplasm: Body of pancreas
C2,Malignant neoplasm: Tail of pancreas
C2,Malignant neoplasm: Pancreatic duct
C2,Malignant neoplasm: Endocrine pancreas
C2,Malignant neoplasm: Other parts of pancreas
C2,Malignant neoplasm: Overlapping lesion of pancreas
C2,"Malignant neoplasm: Pancreas, unspecified"
C2,"Malignant neoplasm: Intestinal tract, part unspecified"
C2,Malignant neoplasm: Spleen
C2,Malignant neoplasm: Overlapping lesion of digestive system
C2,Malignant neoplasm: Ill-defined sites within the digestive system
C3,Malignant neoplasm: Nasal cavity
C3,Malignant neoplasm: Middle ear
C3,Malignant neoplasm: Maxillary sinus
C3,Malignant neoplasm: Ethmoidal sinus
C3,Malignant neoplasm: Frontal sinus
C3,Malignant neoplasm: Sphenoidal sinus
C3,Malignant neoplasm: Overlapping lesion of accessory sinuses
C3,"Malignant neoplasm: Accessory sinus, unspecified"
C3,Malignant neoplasm: Glottis
C3,Malignant neoplasm: Supraglottis
C3,Malignant neoplasm: Subglottis
C3,Malignant neoplasm: Laryngeal cartilage
C3,Malignant neoplasm: Overlapping lesion of larynx
C3,"Malignant neoplasm: Larynx, unspecified"
C3,Malignant neoplasm of trachea
C3,Malignant neoplasm: Main bronchus
C3,"Malignant neoplasm: Upper lobe, bronchus or lung"
C3,"Malignant neoplasm: Middle lobe, bronchus or lung"
C3,"Malignant neoplasm: Lower lobe, bronchus or lung"
C3,Malignant neoplasm: Overlapping lesion of bronchus and lung
C3,"Malignant neoplasm: Bronchus or lung, unspecified"
C3,Malignant neoplasm of thymus
C3,Malignant neoplasm: Heart
C3,Malignant neoplasm: Anterior mediastinum
C3,Malignant neoplasm: Posterior mediastinum
C3,"Malignant neoplasm: Mediastinum, part unspecified"
C3,Malignant neoplasm: Pleura
C3,"Malignant neoplasm: Overlapping lesion of heart, mediastinum and pleura"
C3,"Malignant neoplasm: Upper respiratory tract, part unspecified"
C3,Malignant neoplasm: Overlapping lesion of respiratory and intrathoracic organs
C3,Malignant neoplasm: Ill-defined sites within the respiratory system
C4,Malignant neoplasm: Scapula and long bones of upper limb
C4,Malignant neoplasm: Short bones of upper limb
C4,Malignant neoplasm: Long bones of lower limb
C4,Malignant neoplasm: Short bones of lower limb
C4,Malignant neoplasm: Overlapping lesion of bone and articular cartilage of limbs
C4,"Malignant neoplasm: Bone and articular cartilage of limb, unspecified"
C4,Malignant neoplasm: Bones of skull and face
C4,Malignant neoplasm: Mandible
C4,Malignant neoplasm: Vertebral column
C4,"Malignant neoplasm: Ribs, sternum and clavicle"
C4,"Malignant neoplasm: Pelvic bones, sacrum and coccyx"
C4,Malignant neoplasm: Overlapping lesion of bone and articular cartilage
C4,"Malignant neoplasm: Bone and articular cartilage, unspecified"
C4,Malignant neoplasm: Malignant melanoma of lip
C4,"Malignant neoplasm: Malignant melanoma of eyelid, including canthus"
C4,Malignant neoplasm: Malignant melanoma of ear and external auricular canal
C4,Malignant neoplasm: Malignant melanoma of other and unspecified parts of face
C4,Malignant neoplasm: Malignant melanoma of scalp and neck
C4,Malignant neoplasm: Malignant melanoma of trunk
C4,"Malignant neoplasm: Malignant melanoma of upper limb, including shoulder"
C4,"Malignant neoplasm: Malignant melanoma of lower limb, including hip"
C4,Malignant neoplasm: Overlapping malignant melanoma of skin
C4,"Malignant neoplasm: Malignant melanoma of skin, unspecified"
C4,Malignant neoplasm: Skin of lip
C4,"Malignant neoplasm: Skin of eyelid, including canthus"
C4,Malignant neoplasm: Skin of ear and external auricular canal
C4,Malignant neoplasm: Skin of other and unspecified parts of face
C4,Malignant neoplasm: Skin of scalp and neck
C4,Malignant neoplasm: Skin of trunk
C4,"Malignant neoplasm: Skin of upper limb, including shoulder"
C4,"Malignant neoplasm: Skin of lower limb, including hip"
C4,Malignant neoplasm: Overlapping lesion of skin
C4,"Malignant neoplasm: Malignant neoplasm of skin, unspecified"
C4,Mesothelioma of pleura
C4,Mesothelioma of peritoneum
C4,Mesothelioma of pericardium
C4,Mesothelioma of other sites
C4,"Mesothelioma, unspecified"
C4,Kaposi sarcoma of skin
C4,Kaposi sarcoma of soft tissue
C4,Kaposi sarcoma of palate
C4,Kaposi sarcoma of lymph nodes
C4,Kaposi sarcoma of other sites
C4,Kaposi sarcoma of multiple organs
C4,"Kaposi sarcoma, unspecified"
C4,"Malignant neoplasm: Peripheral nerves of head, face and neck"
C4,"Malignant neoplasm: Peripheral nerves of upper limb, including shoulder"
C4,"Malignant neoplasm: Peripheral nerves of lower limb, including hip"
C4,Malignant neoplasm: Peripheral nerves of thorax
C4,Malignant neoplasm: Peripheral nerves of abdomen
C4,Malignant neoplasm: Peripheral nerves of pelvis
C4,"Malignant neoplasm: Peripheral nerves of trunk, unspecified"
C4,Malignant neoplasm: Overlapping lesion of peripheral nerves and autonomic nervous system
C4,"Malignant neoplasm: Peripheral nerves and autonomic nervous system, unspecified"
C4,Malignant neoplasm: Retroperitoneum
C4,Malignant neoplasm: Specified parts of peritoneum
C4,"Malignant neoplasm: Peritoneum, unspecified"
C4,Malignant neoplasm: Overlapping lesion of retroperitoneum and peritoneum
C4,"Malignant neoplasm: Connective and soft tissue of head, face and neck"
C4,"Malignant neoplasm: Connective and soft tissue of upper limb, including shoulder"
C4,"Malignant neoplasm: Connective and soft tissue of lower limb, including hip"
C4,Malignant neoplasm: Connective and soft tissue of thorax
C4,Malignant neoplasm: Connective and soft tissue of abdomen
C4,Malignant neoplasm: Connective and soft tissue of pelvis
C4,"Malignant neoplasm: Connective and soft tissue of trunk, unspecified"
C4,Malignant neoplasm: Overlapping lesion of connective and soft tissue
C4,"Malignant neoplasm: Connective and soft tissue, unspecified"
C5,Malignant neoplasm: Nipple and areola
C5,Malignant neoplasm: Central portion of breast
C5,Malignant neoplasm: Upper-inner quadrant of breast
C5,Malignant neoplasm: Lower-inner quadrant of breast
C5,Malignant neoplasm: Upper-outer quadrant of breast
C5,Malignant neoplasm: Lower-outer quadrant of breast
C5,Malignant neoplasm: Axillary tail of breast
C5,Malignant neoplasm: Overlapping lesion of breast
C5,"Malignant neoplasm: Breast, unspecified"
C5,Malignant neoplasm: Labium majus
C5,Malignant neoplasm: Labium minus
C5,Malignant neoplasm: Clitoris
C5,Malignant neoplasm: Overlapping lesion of vulva
C5,"Malignant neoplasm: Vulva, unspecified"
C5,Malignant neoplasm of vagina
C5,Malignant neoplasm: Endocervix
C5,Malignant neoplasm: Exocervix
C5,Malignant neoplasm: Overlapping lesion of cervix uteri
C5,"Malignant neoplasm: Cervix uteri, unspecified"
C5,Malignant neoplasm: Isthmus uteri
C5,Malignant neoplasm: Endometrium
C5,Malignant neoplasm: Myometrium
C5,Malignant neoplasm: Fundus uteri
C5,Malignant neoplasm: Overlapping lesion of corpus uteri
C5,"Malignant neoplasm: Corpus uteri, unspecified"
C5,"Malignant neoplasm of uterus, part unspecified"
C5,Malignant neoplasm of ovary
C5,Malignant neoplasm: Fallopian tube
C5,Malignant neoplasm: Broad ligament
C5,Malignant neoplasm: Round ligament
C5,Malignant neoplasm: Parametrium
C5,"Malignant neoplasm: Uterine adnexa, unspecified"
C5,Malignant neoplasm: Other specified female genital organs
C5,Malignant neoplasm: Overlapping lesion of female genital organs
C5,"Malignant neoplasm: Female genital organ, unspecified"
C5,Malignant neoplasm of placenta
C6,Malignant neoplasm: Prepuce
C6,Malignant neoplasm: Glans penis
C6,Malignant neoplasm: Body of penis
C6,Malignant neoplasm: Overlapping lesion of penis
C6,"Malignant neoplasm: Penis, unspecified"
C6,Malignant neoplasm of prostate
C6,Malignant neoplasm: Undescended testis
C6,Malignant neoplasm: Descended testis
C6,"Malignant neoplasm: Testis, unspecified"
C6,Malignant neoplasm: Epididymis
C6,Malignant neoplasm: Spermatic cord
C6,Malignant neoplasm: Scrotum
C6,Malignant neoplasm: Other specified male genital organs
C6,Malignant neoplasm: Overlapping lesion of male genital organs
C6,"Malignant neoplasm: Male genital organ, unspecified"
C6,"Malignant neoplasm of kidney, except renal pelvis"
C6,Malignant neoplasm of renal pelvis
C6,Malignant neoplasm of ureter
C6,Malignant neoplasm: Trigone of bladder
C6,Malignant neoplasm: Dome of bladder
C6,Malignant neoplasm: Lateral wall of bladder
C6,Malignant neoplasm: Anterior wall of bladder
C6,Malignant neoplasm: Posterior wall of bladder
C6,Malignant neoplasm: Bladder neck
C6,Malignant neoplasm: Ureteric orifice
C6,Malignant neoplasm: Urachus
C6,Malignant neoplasm: Overlapping lesion of bladder
C6,"Malignant neoplasm: Bladder, unspecified"
C6,Malignant neoplasm: Urethra
C6,Malignant neoplasm: Paraurethral gland
C6,Malignant neoplasm: Overlapping lesion of urinary organs
C6,"Malignant neoplasm: Urinary organ, unspecified"
C6,Malignant neoplasm: Conjunctiva
C6,Malignant neoplasm: Cornea
C6,Malignant neoplasm: Retina
C6,Malignant neoplasm: Choroid
C6,Malignant neoplasm: Ciliary body
C6,Malignant neoplasm: Lacrimal gland and duct
C6,Malignant neoplasm: Orbit
C6,Malignant neoplasm: Overlapping lesion of eye and adnexa
C6,"Malignant neoplasm: Eye, unspecified"
C7,Malignant neoplasm: Cerebral meninges
C7,Malignant neoplasm: Spinal meninges
C7,"Malignant neoplasm: Meninges, unspecified"
C7,"Malignant neoplasm: Cerebrum, except lobes and ventricles"
C7,Malignant neoplasm: Frontal lobe
C7,Malignant neoplasm: Temporal lobe
C7,Malignant neoplasm: Parietal lobe
C7,Malignant neoplasm: Occipital lobe
C7,Malignant neoplasm: Cerebral ventricle
C7,Malignant neoplasm: Cerebellum
C7,Malignant neoplasm: Brain stem
C7,Malignant neoplasm: Overlapping lesion of brain
