code,desc
B96,Bacillus fragilis [B. fragilis] as the cause of diseases classified to other chapters
B96,Clostridium perfringens [C. perfringens] as the cause of diseases classified to other chapters
B96,Other specified bacterial agents as the cause of diseases classified to other chapters
B97,Adenovirus as the cause of diseases classified to other chapters
B97,Enterovirus as the cause of diseases classified to other chapters
B97,Coronavirus as the cause of diseases classified to other chapters
B97,Retrovirus as the cause of diseases classified to other chapters
B97,Respiratory syncytial virus as the cause of diseases classified to other chapters
B97,Reovirus as the cause of diseases classified to other chapters
B97,Parvovirus as the cause of diseases classified to other chapters
B97,Papillomavirus as the cause of diseases classified to other chapters
B97,Other viral agents as the cause of diseases classified to other chapters
B98,Helicobacter pylori [H.pylori] as the cause of diseases classified to other chapters
B98,Vibrio vulnificus as the cause of diseases classified to other chapters
B99,Other and unspecified infectious diseases
C00,Malignant neoplasm: External upper lip
C00,Malignant neoplasm: External lower lip
C00,"Malignant neoplasm: External lip, unspecified"
C00,"Malignant neoplasm: Upper lip, inner aspect"
C00,"Malignant neoplasm: Lower lip, inner aspect"
C00,"Malignant neoplasm: Lip, unspecified, inner aspect"
C00,Malignant neoplasm: Commissure of lip
C00,Malignant neoplasm: Overlapping lesion of lip
C00,"Malignant neoplasm: Lip, unspecified"
C01,Malignant neoplasm of base of tongue
C02,Malignant neoplasm: Dorsal surface of tongue
C02,Malignant neoplasm: Border of tongue
C02,Malignant neoplasm: Ventral surface of tongue
C02,"Malignant neoplasm: Anterior two-thirds of tongue, part unspecified"
C02,Malignant neoplasm: Lingual tonsil
C02,Malignant neoplasm: Overlapping lesion of tongue
C02,"Malignant neoplasm: Tongue, unspecified"
C03,Malignant neoplasm: Upper gum
C03,Malignant neoplasm: Lower gum
C03,"Malignant neoplasm: Gum, unspecified"
C04,Malignant neoplasm: Anterior floor of mouth
C04,Malignant neoplasm: Lateral floor of mouth
C04,Malignant neoplasm: Overlapping lesion of floor of mouth
C04,"Malignant neoplasm: Floor of mouth, unspecified"
C05,Malignant neoplasm: Hard palate
C05,Malignant neoplasm: Soft palate
C05,Malignant neoplasm: Uvula
C05,Malignant neoplasm: Overlapping lesion of palate
C05,"Malignant neoplasm: Palate, unspecified"
C06,Malignant neoplasm: Cheek mucosa
C06,Malignant neoplasm: Vestibule of mouth
C06,Malignant neoplasm: Retromolar area
C06,Malignant neoplasm: Overlapping lesion of other and unspecified parts of mouth
C06,"Malignant neoplasm: Mouth, unspecified"
C07,Malignant neoplasm of parotid gland
C08,Malignant neoplasm: Submandibular gland
C08,Malignant neoplasm: Sublingual gland
C08,Malignant neoplasm: Overlapping lesion of major salivary glands
C08,"Malignant neoplasm: Major salivary gland, unspecified"
C09,Malignant neoplasm: Tonsillar fossa
C09,Malignant neoplasm: Tonsillar pillar (anterior)(posterior)
C09,Malignant neoplasm: Overlapping lesion of tonsil
C09,"Malignant neoplasm: Tonsil, unspecified"
C10,Malignant neoplasm: Vallecula
C10,Malignant neoplasm: Anterior surface of epiglottis
C10,Malignant neoplasm: Lateral wall of oropharynx
C10,Malignant neoplasm: Posterior wall of oropharynx
C10,Malignant neoplasm: Branchial cleft
C10,Malignant neoplasm: Overlapping lesion of oropharynx
C10,"Malignant neoplasm: Oropharynx, unspecified"
C11,Malignant neoplasm: Superior wall of nasopharynx
C11,Malignant neoplasm: Posterior wall of nasopharynx
C11,Malignant neoplasm: Lateral wall of nasopharynx
C11,Malignant neoplasm: Anterior wall of nasopharynx
C11,Malignant neoplasm: Overlapping lesion of nasopharynx
C11,"Malignant neoplasm: Nasopharynx, unspecified"
C12,Malignant neoplasm of piriform sinus
C13,Malignant neoplasm: Postcricoid region
C13,"Malignant neoplasm: Aryepiglottic fold, hypopharyngeal aspect"
C13,Malignant neoplasm: Posterior wall of hypopharynx
C13,Malignant neoplasm: Overlapping lesion of hypopharynx
C13,"Malignant neoplasm: Hypopharynx, unspecified"
C14,"Malignant neoplasm: Pharynx, unspecified"
C14,Malignant neoplasm: Waldeyer ring
C14,"Malignant neoplasm: Overlapping lesion of lip, oral cavity and pharynx"
C15,Malignant neoplasm: Cervical part of oesophagus
C15,Malignant neoplasm: Thoracic part of oesophagus
C15,Malignant neoplasm: Abdominal part of oesophagus
C15,Malignant neoplasm: Upper third of oesophagus
C15,Malignant neoplasm: Middle third of oesophagus
C15,Malignant neoplasm: Lower third of oesophagus
C15,Malignant neoplasm: Overlapping lesion of oesophagus
C15,"Malignant neoplasm: Oesophagus, unspecified"
C16,Malignant neoplasm: Cardia
C16,Malignant neoplasm: Fundus of stomach
C16,Malignant neoplasm: Body of stomach
C16,Malignant neoplasm: Pyloric antrum
C16,Malignant neoplasm: Pylorus
C16,"Malignant neoplasm: Lesser curvature of stomach, unspecified"
C16,"Malignant neoplasm: Greater curvature of stomach, unspecified"
C16,Malignant neoplasm: Overlapping lesion of stomach
C16,"Malignant neoplasm: Stomach, unspecified"
C17,Malignant neoplasm: Duodenum
C17,Malignant neoplasm: Jejunum
C17,Malignant neoplasm: Ileum
C17,Malignant neoplasm: Meckel diverticulum
C17,Malignant neoplasm: Overlapping lesion of small intestine
C17,"Malignant neoplasm: Small intestine, unspecified"
C18,Malignant neoplasm: Caecum
C18,Malignant neoplasm: Appendix
C18,Malignant neoplasm: Ascending colon
C18,Malignant neoplasm: Hepatic flexure
C18,Malignant neoplasm: Transverse colon
C18,Malignant neoplasm: Splenic flexure
C18,Malignant neoplasm: Descending colon
C18,Malignant neoplasm: Sigmoid colon
C18,Malignant neoplasm: Overlapping lesion of colon
C18,"Malignant neoplasm: Colon, unspecified"
C19,Malignant neoplasm of rectosigmoid junction
C20,Malignant neoplasm of rectum
C21,"Malignant neoplasm: Anus, unspecified"
C21,Malignant neoplasm: Anal canal
C21,Malignant neoplasm: Cloacogenic zone
C21,"Malignant neoplasm: Overlapping lesion of rectum, anus and anal canal"
C22,Malignant neoplasm: Liver cell carcinoma
C22,Malignant neoplasm: Intrahepatic bile duct carcinoma
C22,Malignant neoplasm: Hepatoblastoma
C22,Malignant neoplasm: Angiosarcoma of liver
C22,Malignant neoplasm: Other sarcomas of liver
C22,Malignant neoplasm: Other specified carcinomas of liver
C22,"Malignant neoplasm: Liver, unspecified"
C23,Malignant neoplasm of gallbladder
C24,Malignant neoplasm: Extrahepatic bile duct
C24,Malignant neoplasm: Ampulla of Vater
C24,Malignant neoplasm: Overlapping lesion of biliary tract
C24,"Malignant neoplasm: Biliary tract, unspecified"
C25,Malignant neoplasm: Head of pancreas
C25,Malignant neoplasm: Body of pancreas
C25,Malignant neoplasm: Tail of pancreas
C25,Malignant neoplasm: Pancreatic duct
C25,Malignant neoplasm: Endocrine pancreas
C25,Malignant neoplasm: Other parts of pancreas
C25,Malignant neoplasm: Overlapping lesion of pancreas
C25,"Malignant neoplasm: Pancreas, unspecified"
C26,"Malignant neoplasm: Intestinal tract, part unspecified"
C26,Malignant neoplasm: Spleen
C26,Malignant neoplasm: Overlapping lesion of digestive system
C26,Malignant neoplasm: Ill-defined sites within the digestive system
C30,Malignant neoplasm: Nasal cavity
C30,Malignant neoplasm: Middle ear
C31,Malignant neoplasm: Maxillary sinus
C31,Malignant neoplasm: Ethmoidal sinus
C31,Malignant neoplasm: Frontal sinus
C31,Malignant neoplasm: Sphenoidal sinus
C31,Malignant neoplasm: Overlapping lesion of accessory sinuses
C31,"Malignant neoplasm: Accessory sinus, unspecified"
C32,Malignant neoplasm: Glottis
C32,Malignant neoplasm: Supraglottis
C32,Malignant neoplasm: Subglottis
C32,Malignant neoplasm: Laryngeal cartilage
C32,Malignant neoplasm: Overlapping lesion of larynx
C32,"Malignant neoplasm: Larynx, unspecified"
C33,Malignant neoplasm of trachea
C34,Malignant neoplasm: Main bronchus
C34,"Malignant neoplasm: Upper lobe, bronchus or lung"
C34,"Malignant neoplasm: Middle lobe, bronchus or lung"
C34,"Malignant neoplasm: Lower lobe, bronchus or lung"
C34,Malignant neoplasm: Overlapping lesion of bronchus and lung
C34,"Malignant neoplasm: Bronchus or lung, unspecified"
C37,Malignant neoplasm of thymus
C38,Malignant neoplasm: Heart
C38,Malignant neoplasm: Anterior mediastinum
C38,Malignant neoplasm: Posterior mediastinum
C38,"Malignant neoplasm: Mediastinum, part unspecified"
C38,Malignant neoplasm: Pleura
C38,"Malignant neoplasm: Overlapping lesion of heart, mediastinum and pleura"
C39,"Malignant neoplasm: Upper respiratory tract, part unspecified"
C39,Malignant neoplasm: Overlapping lesion of respiratory and intrathoracic organs
C39,Malignant neoplasm: Ill-defined sites within the respiratory system
C40,Malignant neoplasm: Scapula and long bones of upper limb
C40,Malignant neoplasm: Short bones of upper limb
C40,Malignant neoplasm: Long bones of lower limb
C40,Malignant neoplasm: Short bones of lower limb
C40,Malignant neoplasm: Overlapping lesion of bone and articular cartilage of limbs
C40,"Malignant neoplasm: Bone and articular cartilage of limb, unspecified"
C41,Malignant neoplasm: Bones of skull and face
C41,Malignant neoplasm: Mandible
C41,Malignant neoplasm: Vertebral column
C41,"Malignant neoplasm: Ribs, sternum and clavicle"
C41,"Malignant neoplasm: Pelvic bones, sacrum and coccyx"
C41,Malignant neoplasm: Overlapping lesion of bone and articular cartilage
C41,"Malignant neoplasm: Bone and articular cartilage, unspecified"
C43,Malignant neoplasm: Malignant melanoma of lip
C43,"Malignant neoplasm: Malignant melanoma of eyelid, including canthus"
C43,Malignant neoplasm: Malignant melanoma of ear and external auricular canal
C43,Malignant neoplasm: Malignant melanoma of other and unspecified parts of face
C43,Malignant neoplasm: Malignant melanoma of scalp and neck
C43,Malignant neoplasm: Malignant melanoma of trunk
C43,"Malignant neoplasm: Malignant melanoma of upper limb, including shoulder"
C43,"Malignant neoplasm: Malignant melanoma of lower limb, including hip"
C43,Malignant neoplasm: Overlapping malignant melanoma of skin
C43,"Malignant neoplasm: Malignant melanoma of skin, unspecified"
C44,Malignant neoplasm: Skin of lip
C44,"Malignant neoplasm: Skin of eyelid, including canthus"
C44,Malignant neoplasm: Skin of ear and external auricular canal
C44,Malignant neoplasm: Skin of other and unspecified parts of face
C44,Malignant neoplasm: Skin of scalp and neck
C44,Malignant neoplasm: Skin of trunk
C44,"Malignant neoplasm: Skin of upper limb, including shoulder"
C44,"Malignant neoplasm: Skin of lower limb, including hip"
C44,Malignant neoplasm: Overlapping lesion of skin
C44,"Malignant neoplasm: Malignant neoplasm of skin, unspecified"
C45,Mesothelioma of pleura
C45,Mesothelioma of peritoneum
C45,Mesothelioma of pericardium
C45,Mesothelioma of other sites
C45,"Mesothelioma, unspecified"
C46,Kaposi sarcoma of skin
C46,Kaposi sarcoma of soft tissue
C46,Kaposi sarcoma of palate
C46,Kaposi sarcoma of lymph nodes
C46,Kaposi sarcoma of other sites
C46,Kaposi sarcoma of multiple organs
C46,"Kaposi sarcoma, unspecified"
C47,"Malignant neoplasm: Peripheral nerves of head, face and neck"
C47,"Malignant neoplasm: Peripheral nerves of upper limb, including shoulder"
C47,"Malignant neoplasm: Peripheral nerves of lower limb, including hip"
C47,Malignant neoplasm: Peripheral nerves of thorax
C47,Malignant neoplasm: Peripheral nerves of abdomen
C47,Malignant neoplasm: Peripheral nerves of pelvis
C47,"Malignant neoplasm: Peripheral nerves of trunk, unspecified"
C47,Malignant neoplasm: Overlapping lesion of peripheral nerves and autonomic nervous system
C47,"Malignant neoplasm: Peripheral nerves and autonomic nervous system, unspecified"
C48,Malignant neoplasm: Retroperitoneum
C48,Malignant neoplasm: Specified parts of peritoneum
C48,"Malignant neoplasm: Peritoneum, unspecified"
C48,Malignant neoplasm: Overlapping lesion of retroperitoneum and peritoneum
C49,"Malignant neoplasm: Connective and soft tissue of head, face and neck"
C49,"Malignant neoplasm: Connective and soft tissue of upper limb, including shoulder"
C49,"Malignant neoplasm: Connective and soft tissue of lower limb, including hip"
C49,Malignant neoplasm: Connective and soft tissue of thorax
C49,Malignant neoplasm: Connective and soft tissue of abdomen
C49,Malignant neoplasm: Connective and soft tissue of pelvis
C49,"Malignant neoplasm: Connective and soft tissue of trunk, unspecified"
C49,Malignant neoplasm: Overlapping lesion of connective and soft tissue
C49,"Malignant neoplasm: Connective and soft tissue, unspecified"
C50,Malignant neoplasm: Nipple and areola
C50,Malignant neoplasm: Central portion of breast
C50,Malignant neoplasm: Upper-inner quadrant of breast
C50,Malignant neoplasm: Lower-inner quadrant of breast
C50,Malignant neoplasm: Upper-outer quadrant of breast
C50,Malignant neoplasm: Lower-outer quadrant of breast
C50,Malignant neoplasm: Axillary tail of breast
C50,Malignant neoplasm: Overlapping lesion of breast
C50,"Malignant neoplasm: Breast, unspecified"
C51,Malignant neoplasm: Labium majus
C51,Malignant neoplasm: Labium minus
C51,Malignant neoplasm: Clitoris
C51,Malignant neoplasm: Overlapping lesion of vulva
C51,"Malignant neoplasm: Vulva, unspecified"
C52,Malignant neoplasm of vagina
C53,Malignant neoplasm: Endocervix
C53,Malignant neoplasm: Exocervix
C53,Malignant neoplasm: Overlapping lesion of cervix uteri
C53,"Malignant neoplasm: Cervix uteri, unspecified"
C54,Malignant neoplasm: Isthmus uteri
C54,Malignant neoplasm: Endometrium
C54,Malignant neoplasm: Myometrium
C54,Malignant neoplasm: Fundus uteri
C54,Malignant neoplasm: Overlapping lesion of corpus uteri
C54,"Malignant neoplasm: Corpus uteri, unspecified"
C55,"Malignant neoplasm of uterus, part unspecified"
C56,Malignant neoplasm of ovary
C57,Malignant neoplasm: Fallopian tube
C57,Malignant neoplasm: Broad ligament
C57,Malignant neoplasm: Round ligament
C57,Malignant neoplasm: Parametrium
C57,"Malignant neoplasm: Uterine adnexa, unspecified"
C57,Malignant neoplasm: Other specified female genital organs
C57,Malignant neoplasm: Overlapping lesion of female genital organs
C57,"Malignant neoplasm: Female genital organ, unspecified"
C58,Malignant neoplasm of placenta
C60,Malignant neoplasm: Prepuce
C60,Malignant neoplasm: Glans penis
C60,Malignant neoplasm: Body of penis
C60,Malignant neoplasm: Overlapping lesion of penis
C60,"Malignant neoplasm: Penis, unspecified"
C61,Malignant neoplasm of prostate
C62,Malignant neoplasm: Undescended testis
C62,Malignant neoplasm: Descended testis
C62,"Malignant neoplasm: Testis, unspecified"
C63,Malignant neoplasm: Epididymis
C63,Malignant neoplasm: Spermatic cord
C63,Malignant neoplasm: Scrotum
C63,Malignant neoplasm: Other specified male genital organs
C63,Malignant neoplasm: Overlapping lesion of male genital organs
C63,"Malignant neoplasm: Male genital organ, unspecified"
C64,"Malignant neoplasm of kidney, except renal pelvis"
C65,Malignant neoplasm of renal pelvis
C66,Malignant neoplasm of ureter
C67,Malignant neoplasm: Trigone of bladder
C67,Malignant neoplasm: Dome of bladder
C67,Malignant neoplasm: Lateral wall of bladder
C67,Malignant neoplasm: Anterior wall of bladder
C67,Malignant neoplasm: Posterior wall of bladder
C67,Malignant neoplasm: Bladder neck
C67,Malignant neoplasm: Ureteric orifice
C67,Malignant neoplasm: Urachus
C67,Malignant neoplasm: Overlapping lesion of bladder
